SMILES,shift_value
FC(F)(F)Br,-5.0
CC1NSCC1C(=O)NC1CCC(C(N)=O)CC1F,-122.13
CCC(C)(F)F,-93.0
CC1CCC(S(=O)(=O)N2CCNCC2)CC1F,-114.17
CN1CC(NC(=O)C2CCC(F)CC2Cl)CCC1=O,-107.63
COC1CCC(C(F)(C2CCCCC2)C2CCC(OC)CC2)CC1,-121.3
COC1CC(NC(=O)C2SCNC2C)CCC1F,-138.89
CC1CC(F)CC(C(=O)N2CCCSCC2)C1,-113.19
CC1CCC(C(=O)NCC2CCNCC2)CC1F,-116.69
FCSC1=CC=CC=C1,-180.0
F[Xe](F)(F)F,-17.8
CC1CC(F)CC(NCC2CNCN2C)C1,-114.11
O=C1CCC2CC(C(=O)N3CCCCCC3)C(F)CC2N1,-118.43
CC(C)(F)F,-84.5
CCOC(=O)C(F)(F)/C=C/C1=CC=CC=C1,-88.0
CC1CC2C(=O)N(CC#N)CNC2CC1F,-104.72
N#CC1CCCN(CCC(F)(F)F)C1=O,-64.93
O=C(C1SCCC1OC(F)F)N1CCCC1,-83.43
CC1(C)COCCN1CC1COC(-C2CCCC(F)C2)N1,-112.3
O=S(=O)(CC1CCC(F)CC1)C1NCC[NH]1,-112.74
C=C(F)CCCC,-95.0
O=S(=O)(NC1CCNCC1)C1CCC(F)CC1,-106.99
O=C(CC1CCN(-C2CCC(F)CC2)N1)N1CCCC1,-115.76
F/C=C\Cl,-128.0
C#COC(C)(C#CC(F)F)C1CCCCC1,-106.68
FC(F)(I)C(F)(F)I,-54.0
COCC1CCN1C1CCCC(F)C1C#N,-108.22
CC1CCN(C(=O)COC2CCCC(F)C2)CC1,-111.86
CNS(=O)(=O)C1CCC(C(=O)NC2CCCC(F)C2)O1,-112.01
O=C(NC1CCCCC1F)C1CC(=O)N(C2CCCC2)C1,-124.48
CC1SCCN(C(=O)NC2CCCC(F)C2)C1C,-112.92
O=C(C1COC2CCC(F)CC12)N1CCC1,-119.35
CC1(C)COC(C2CCCC(F)C2)CN1,-113.25
O=C(NCCC1C(F)CCCC1Cl)N1CCOCC1,-114.39
N#CC1CNN(-C2CCCC(F)C2)C1N,-110.6
O=C(/C=C(\NCC1CN(CC2CCCCC2)NN1)C1CCC(Br)CC1)C(F)(F)F,-77.04
FC(F)(C1CCCCC1)C1CCC(Cl)CC1,-89.24
CCN(C1CC1)S(=O)(=O)C1CC(C)CCC1F,-114.27
F/C=C\OC1=CC=CC=C1,-156.0
CC1(C)CCN(C2NCC(C(F)F)CN2)C1,-110.58
FC(F)(F)COC(OCC(F)(F)F)OCC(F)(F)F,-76.4
O=C(C1CCOC1)N1CCN(CC2CCCC(F)C2)CC1,-113.8
OC1CCCCC1F,-141.0
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-133.0
FC1CCC(F)CC1,-106.0
CN1CCCC1C(=O)N1CCCC1C1CCC(F)CC1,-116.34
O=C(COC1CCCC1)N1CCOC2CC(F)CCC21,-115.19
[H]C(F)(C(=O)OCC)P(=O)(OCC)OCC,-211.0
CN1CCNC1CN[C@@H]1CCCC[C@H]1F,-176.34
FC1CCC1,-160.0
N#CC1(C(=O)N2CCC(C(F)(F)F)CC2)CCCC1,-73.55
CNC(C1CCC(F)CC1)C1CNCCN1,-114.6
CCOC(=O)C1(C2NCCCC2[N+](=O)[O-])CC(C(F)(F)F)N=N1,-71.2
CC(C)CNC1CCC(F)CN1,-144.41
Cl.N[C@@H]1CCC[C@H]1C1CCC(F)CC1,-115.63
CC1CCC(F)CC1CN1CCC(C2CNN(C)C2)C1,-117.47
O=C(CC1CCCCC1C(F)(F)F)N1CCCNCC1,-59.95
FC1=C(F)C=CC=C1,-139.0
[H]C1(C(F)(F)F)CCCCC1,-75.0
CC1CCCC(NC(=O)[C@H]2C[C@@H]2C(F)F)C1,-116.74
CC(C)NC(=O)C1(C2CCCC(F)C2)CCOCC1,-112.8
CS(=O)(=O)NCC1(C2CCC(F)CC2)CCOCC1,-116.96
CC1NC(C)C(F)C(-N2CCNC2)N1,-146.85
NC(=O)C1CC1C1CCCC(C(F)(F)F)C1,-62.22
CNC1CC(C(F)(F)F)NC2CCCCC12,-67.59
CC1CC2NCC(C(=O)N3CC(CC(F)F)C3)C(C)N2N1,-116.95
CC(=O)NC1CCCN(CC(F)(F)F)C1,-67.86
CC(C)(C)NCC(O)(CC(F)(F)F)C1CCCCC1,-94.3
FC1(C2=CC=CC=C2)CO1,-140.0
CN(C)F,-24.5
CC1NN(-C2CCC(F)CC2)C(C)C1C(=O)N1CCC1,-112.81
FC(F)(F)C1C(-C2CCCCC2)C(-C2CCCCC2)C(C(F)(F)F)C(-C2CCCCC2)C1-C1CCCCC1,-50.36
FC1=C2N=CC=CC2=CC=C1,-126.0
CN1CCC(NC(=O)CC2CCCC(F)C2)N1,-113.53
FC(F)(F)C(Cl)(Cl)C(Cl)Cl,-72.85
CC(=O)N1CCCC1C(=O)NC1CCC2CCC(F)CC21,-117.18
FC1CCCC(F)N1,-70.0
CC1CC(C)N(-C2CCC(NC(=O)NC3CC3)CC2F)N1,-121.57
[H]C1=CC=C(C(F)F)C=C1,-111.0
FC1CCC(CNC2NNCS2)CC1,-115.51
O=C1CCC2CC(NCC3CCCO3)C(F)CC2N1,-134.94
FC(F)(F)C1CCCN(C2CNCCN2)C1,-71.87
CN1C2=CC=CC=C2C=C1C(F)F,-109.0
CC1(C)CNC2CC(F)CCC21,-116.76
O=S1(=O)CCCN1CC1CCC(C(F)(F)F)CC1,-62.15
CC(=O)N1CCN(C(=O)C(C)OC2CCC(F)CC2)CC1,-122.68
CN1CC(=O)N(CC(=O)NC2CCC(F)C(Cl)C2)C1=O,-120.19
CN(CC1CNN(C)C1)C(=O)NC1CCCC(Cl)C1F,-125.66
CC1CC(=O)OC(C)C1C(=O)NC1CCC(F)CC1,-116.05
FC1=NC=CC=C1,-67.0
N#CC1CC(F)CCC1N[C@@H]1C[C@H]1CO,-127.21
O=C(O)C1CCCN1CC(F)(F)F,-68.77
O=C(NC1CC[NH]N1)C1CCCCC1F,-114.94
[H]/C(CCC)=C(\[H])CC(F)(F)F,-67.55
FBF,-77.0
O=C(O)C1CC2CCCNC2CC1F,-113.19
CC(=O)C(C)F,-190.0
O=C(N1CCN(C2CC2)CC1)C1(C2CCCC(F)C2)CC1,-112.91
FC1(F)C(F)(F)C(F)(F)C1(F)F,-135.32
CN1CCC(C(=O)NCC2CCCCC2F)CC1=O,-119.08
[H]/C(F)=C(/[H])F,-186.0
CC1NC(C(=O)N2CCCC2)NN1-C1CCC(F)CC1,-111.2
CC1NOCC1CN[C@@H]1CCCC[C@H]1F,-176.07
CCOC(=O)C(F)(Br)OC1=CC=CC=C1,-58.0
CN1CCC(=O)NC2CC(F)CCC21,-119.88
CC(Br)CF,-210.0
O=C(C1CCC(=O)[NH]N1)N1CCCC(C(F)(F)F)C1,-71.61
FC(F)(F)C1=NC2=CC=CC=C2O1,-67.0
CN(CC(=O)N1CCC1)C1CCCCC1F,-124.38
CCCCCC/C=C(/F)CCCCCC,-106.0
O=C(N[C@@H]1C[C@H]1CO)C1CNCC(F)C1,-125.07
FC(F)C1CCC(CN2CNCN2)CC1,-110.3
[H]N1C=C(F)C=C1C(=O)O,-165.0
O=C(O)C1CCC(C(F)F)NC1,-117.68
O=C1C(C(F)(F)F)CCCN1CC1CCC1,-65.24
FC(F)(Cl)CC(Cl)(Cl)Cl,-51.1
FC1CNCC(NCC2CCNCC2)C1,-127.38
CN1CNCC1C(=O)NC1CC(C)(F)C1,-137.82
CN(CC1CCOC1)C1CCCC(F)C1C#N,-106.8
CNC(=O)N1CC(=O)N(CC(F)(F)F)C1,-70.08
COC1CCN(C2CCCC(C(F)F)C2C#N)CC1,-112.37
FC1CNCC(NCC2CC[NH]N2)C1,-126.74
CC(C)(C)CC1(F)N=N1,-133.0
NC(=O)C1CC(NC(=O)C2CC=CCC2)CCC1F,-118.11
N#CC1CCCC(CN2CC(C(F)(F)F)CCC2=O)C1,-62.18
FC(F)(F)F,-61.7
CC1CCN(S(C)(=O)=O)C1C1CCCC(F)C1,-113.65
CC1CCC(F)CC1C,-123.0
COC1CCC(F)C(NC(=O)N2CCC3(CCOC3)C2)C1,-134.65
FC1(F)CCCC1,-93.3
CCN1NNC(C)C1C(=O)N1CCC2CCCC(F)C21,-112.97
NC(=O)[C@@H]1C[C@@H](F)CN1C(=O)C1CCCC2CC[NH]C12,-177.51
FB(F)Cl,-30.3
CCCCC1=C(F)N(C)N=C1C,-139.0
CC1(NC(=O)CC2CCCC(F)C2)CCS(=O)(=O)C1,-113.7
CN1CC(NC(=O)CC2CCCCC2F)CCC1=O,-117.84
CC1CN(CC(=O)NC2CCCCC2F)CCO1,-124.86
FC(F)(F)C1=C(C(F)(F)F)C(C(F)(F)F)=C(C(F)(F)F)C(C(F)(F)F)=C1C(F)(F)F,-52.3
CCC(F)(F)C(=O)OC,-108.0
O=C(CN1NCC2CCCCC21)N1CCCC(F)(CO)C1,-167.98
CNC(=O)C1NNN(-C2CCC(F)C(Cl)C2)C1C,-112.73
O=S(=O)(NCC1CCCO1)C1CCCCC1F,-111.74
CNC(=O)C1CC(NC(=O)NC2CC2)CCC1F,-121.34
FC1CCCC(Cl)C1-C1NN[NH]N1,-111.09
FC(Cl)(Cl)C=C(Cl)Cl,-50.27
NCC1CN(CC2CCCCC2)NN1.O=C(O)C(F)(F)F,-75.85
CC1(C(=O)NCC2CCCCC2F)CNC1,-119.43
CC1CC(C)CN(C(=O)C2CCC(C(F)(F)F)CN2)C1,-62.62
CC(=O)NC1CCC(F)C(C(=O)N(C)C2NCCS2)C1,-119.86
CC1CCC2CCCC(F)C2N1,-128.0
OC(CN1CCCSCC1)C(F)(F)F,-78.71
C[C@@H]1CN(C(=O)NC2CCC(F)CN2)C[C@H](C)O1,-133.66
O=C(C1CCC(F)CC1)N1C2COCC1C2,-107.94
O=C(NC1CCCN(C2CCCCC2F)C1)C1CCON1,-123.59
CS(=O)(=O)N[C@@H]1C[C@H]1C1CCCCC1F,-119.94
CCOC(F)(F)C(=O)C(C)C,-83.0
CS(=O)(=O)NC(C1CCCC(F)C1)C1CCCC1,-113.24
CC1CSC(NC(=O)C2CCC(F)CC2)N1,-106.34
O=C(CCC1CCC(F)CC1)N1CCOC2NCCCC21,-117.24
FC(F)(F)C1CCCCC1,-75.0
FC1CC2CC(Cl)CCC2O1,-109.7
N#CC1CCC(N2CCS(=O)CC2)CC1C(F)(F)F,-62.0
CC1CC(NC(=O)NC(C)C2CCC(F)CC2)NO1,-116.16
FC1=CC2=CC=CC=C2N=C1,-129.0
CC(F)(F)C1CCCCC1,-87.16
CS(=O)(=O)N1CCC2CC(F)CCC21,-119.61
O=S(=O)(N[C@@H]1CCCC[C@H]1F)C1CC1,-174.58
O=C1[NH]C(=O)N(C2CCCO2)CC1F,-166.78
CCS(=O)(=O)N1CCN(C(C)C(F)(F)F)CC1,-70.96
CC1=NC(C)=C(C(F)F)S1,-102.0
CN(CC1CNCC(F)C1)[C@@H]1CCC[C@H]1O,-126.35
CC(F)(Cl)Cl,-44.0
CC1CC2N(N1)CC(C(F)(F)F)CN2,-70.4
COC1CCNCC1NC(=O)C1(C)CC1F,-211.04
CC1CCN(C(=O)CNC2CCC(F)CC2)CC1,-126.93
CC1CNC(CN2CCC[C@@H]2C(F)F)O1,-125.24
O=C(NC1(CF)CCC1)C1=CCCC1,-224.95
CN(CC1CSCN1)C(=O)NC1CCC(F)CN1,-133.58
O=[N+]([O-])C1CCC(C(F)(F)C2CCCCC2)CC1,-90.82
FC1CCC2NCCCC2C1,-113.14
CC1CCC(F)C(NC(=O)C(C)N2CNCN2)C1,-129.11
CCCCOCC(F)(F)CC,-107.5
CCC(=O)N1CCC(NC(=O)N(C)C2CCC(F)CC2)C1,-114.71
[H]/C=C(\F)Br,-61.0
O=C(O)CC1C(=O)NC2CCC(F)CC21,-121.19
CC(NC(=O)C1CCC(Cl)CC1F)C1CCNCC1,-112.78
[H]/C(C(C)=O)=C(/[H])C(F)(F)F,-65.0
CN1CCCC1CN1CCOC(CF)C1,-230.69
NC1CC(C(F)(F)F)NCN1,-70.64
NC(=O)C1CNN(-C2CCCCC2F)C1N,-122.4
CC1(C)CN(CC2CCC(C#N)CC2F)CCO1,-114.19
FCCl,-169.0
CC1CCC(CC(=O)N2C[C@H](F)C[C@H]2C(N)=O)CN1,-177.57
O=C(NCC1CCCNC1)C1CCC(F)CC1,-107.82
O=C(O)C1CCCC(C(F)F)N1,-116.69
